ID,类别,翎风名称,别名,语法签名,脚本入口,对象上下文,当前实现位置,兼容状态,已知差异,客户端依赖,数据依赖,真实语料使用次数,测试编号,说明书页面,负责人,最后复核日期,来源分类,来源相对页,说明书版本
LF-TOPIC-0362,动作,增加隐藏元素属性,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/给人物增加隐藏元素属性.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0363,动作,战斗力计算,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/战斗力计算.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0364,动作,掌门人踢出行会成员前触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/掌门人踢出行会成员前触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0365,动作,召唤指定怪物为宝宝,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/召唤指定怪物为宝宝.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0366,动作,致命一击触发，暴击触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/致命一击触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0367,动作,重新分配人物附加属性点,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/重新分配人物附加属性点.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0368,动作,转换职业,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/更换职业.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0369,动作,装备名称自定义系统,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/装备名称自定义系统.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0370,动作,装备属性升级,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/装备升级功能.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0371,动作,装备投保功能,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/装备投保功能.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0372,动作,字符串分隔命令,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/字符串分隔命令.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0373,动作,字符串分隔命令,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/字符串分隔命令.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0374,动作,字符检测命令GetStringPosEX,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/字符检测命令.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0375,动作,自定义变量按变量值大小排序[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/自定义变量按变量值大小排序.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0376,动作,自定义变量功能,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/自定义变量功能.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0377,动作,自定义OK框[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/自定义OK框.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0378,动作,"自定义UI中自定义按钮使用,预留按钮",,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/自定义UI中自定义按钮使用.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0379,动作,自动穿戴指定物品唯一ID的物品到身上,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/通过物品唯一ID穿戴装备.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0380,动作,自动穿取装备,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/自动穿取装备.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0381,动作,自动穿装备和取装备,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/自动穿装备和取装备[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0382,动作,自动替换装备,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/自动穿戴装备.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0383,动作,自动行走,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/自动行走.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0384,动作,GetPlayInfo命令使用大全,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/GetPlayInfo命令使用大全.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0385,动作,GM命令刷怪,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/GM命令刷怪.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0386,动作,GOTO将传递参数返回值保存到变量，脚本参数回调,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/GOTO参数返回值.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0387,动作,HumanHP调整血量,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/HumanHP调整血量.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0388,动作,MobFireBurn地图光环效果,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/MobFireBurn地图光环效果.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0389,动作,Mongen.txt 增加刷怪触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/刷怪触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0390,动作,Npc命令捡物同步内挂物品，同步内挂捡取,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/捡物同步内挂配置.htmL,LFM2-2026-08-15-snapshot
LF-TOPIC-0391,动作,TAKE收回背包物品,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/功能操作命令,游戏引擎反外挂系统/功能操作命令/TAKE收回背包物品.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0392,动作,宝宝立即叛变,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/宝宝立即叛变.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0393,动作,不允许宝石升级,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/不允许宝石升级.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0394,动作,查看动态地图链接点,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/查看动态地图链接点.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0395,动作,拆解物品,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/拆解物品.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0396,动作,穿人模式,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/穿人模式.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0397,动作,创建目录,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/创建目录.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0398,动作,打开网站地址,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/打开网站地址.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0399,动作,打开游戏商铺,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/打开游戏商铺.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0400,动作,地图随机物品,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/地图随机物品.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0401,动作,调整英雄的忠诚度,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/调整英雄的忠诚度.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0402,动作,调整英雄的PK值[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/调整英雄的PK值.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0403,动作,调整英雄等级[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/调整英雄等级.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0404,动作,调整英雄职业,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/调整英雄职业.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0405,动作,动态修改地图名字,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/动态修改地图名字.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0406,动作,读取文本内容到变量[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/读取文本内容到变量.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0407,动作,改变宝宝名字颜色,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/改变宝宝名字颜色.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0408,动作,改变人物的模式,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/改变人物的模式.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0409,动作,改变物品的持久,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/改变物品的持久.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0410,动作,改变衣服翅膀效果,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/改变衣服翅膀效果.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0411,动作,改变用户模式,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/改变用户模式.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0412,动作,改变指定行会的掌门人,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/改变指定行会的掌门人.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0413,动作,给予带绑定状态装备[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/给予带绑定状态装备.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0414,动作,给字符串增加空格,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/给字符串增加空格.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0415,动作,关闭大对话框模式,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/关闭大对话框模式.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0416,动作,获取对面人物的名字,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/获取对面人物的名字.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0417,动作,获取玩家名字,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/获取玩家名字.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0418,动作,建立新行会,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/建立新行会.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0419,动作,建立一个文本文件,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/建立一个文本文件.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0420,动作,禁言、恢复发言,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/恢复发言.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0421,动作,排序人物自定义变量[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/排序人物自定义变量[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0422,动作,排序在线人物自定义变量[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/排序在线人物自定义变量[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0423,动作,屏幕中间显示公告,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/兼容其它引擎的命令/功能操作命令,游戏引擎反外挂系统/兼容HeroM2/功能操作命令/屏幕中间显示公告.htm,LFM2-2026-08-15-snapshot
